name,LG,cM
SG_13_079,13,167.0632583
SG_13_080,13,167.8655805
SG_13_081,13,171.9150565
SG_13_082,13,171.9151001
SG_13_083,13,177.2864941
SG_13_084,13,182.1330011
SG_13_085,13,182.6448623
SG_13_086,13,184.8201223
SG_13_087,13,185.2126556
SG_13_088,13,186.0334281
SG_13_089,13,186.5208481
SG_13_090,13,187.2946961
SG_13_091,13,188.8701691
SG_13_092,13,196.5668631
SG_13_093,13,200.8744271
SG_13_094,13,201.8315182
SG_13_095,13,203.4649412
SG_13_096,13,203.4649589
SG_13_097,13,203.7326044
SG_13_098,13,204.2576817
SG_13_099,13,208.9752717
SG_13_100,13,213.5692797
SG_13_101,13,215.2419727
SG_13_102,13,216.9717967
SG_13_103,13,218.6219087
SG_13_104,13,224.3869797
SG_13_105,13,228.4044147
SG_13_106,13,232.1844927
SG_13_107,13,235.5757967
SG_13_108,13,236.478543
SG_13_109,13,240.885793
SG_13_110,13,246.081875
SG_13_111,13,251.34313
SG_13_112,13,255.748555
SG_13_113,13,256.2803632
SG_13_114,13,258.6849572
SG_13_115,13,271.7248972
SG_13_116,13,286.3410172
SG_13_117,13,288.9432112
SG_13_118,13,289.7289033
SG_13_119,13,291.1740303
SG_13_120,13,291.9011931
SG_13_121,13,293.8151391
SG_13_122,13,295.0863211
SG_13_123,13,295.6633611
SG_13_124,13,296.9265431
SG_13_125,13,297.3879164
SG_13_126,13,298.7278804
SG_13_127,13,302.1558234
SG_13_128,13,304.8277444
SG_13_129,13,306.3044554
SG_13_130,13,306.3045769
SG_13_131,13,308.9040379
SG_13_132,13,311.9932399
SG_13_133,13,314.1669219
SG_13_134,13,315.8168859
SG_13_135,13,318.3998069
SG_13_136,13,318.7161613
SG_13_137,13,318.7161671
SG_13_138,13,318.7161723
SG_13_139,13,319.6599358
SG_13_140,13,321.1311658
SG_13_141,13,321.8105159
SG_13_142,13,323.1430379
SG_13_143,13,324.3505459
SG_13_144,13,326.5601069
SG_13_145,13,327.9511509
SG_13_146,13,328.4887856
SG_13_147,13,329.9795036
SG_13_148,13,331.0152176
SG_13_149,13,331.2330906
SG_13_150,13,335.6211286
SG_13_151,13,341.3868186
SG_13_152,13,346.4847476
SG_13_153,13,352.5089656
SG_13_154,13,358.3966056
SG_14_001,14,0
SG_14_002,14,5.08226
SG_14_003,14,8.024862
SG_14_004,14,10.55127
SG_14_005,14,13.617492
SG_14_006,14,15.95344
SG_14_007,14,17.610572
SG_14_008,14,37.495212
SG_14_009,14,57.328422
SG_14_010,14,60.140316
SG_14_011,14,64.440841
SG_14_012,14,67.71663
SG_14_013,14,68.5605167
SG_14_014,14,68.56078233
SG_14_015,14,68.5612693
SG_14_016,14,69.075248
SG_14_017,14,69.6317663
SG_14_018,14,70.5741478
SG_14_019,14,72.6982438
SG_14_020,14,75.3056798
SG_14_021,14,83.5994858
SG_14_022,14,83.60033426
SG_14_023,14,84.75005326
SG_14_024,14,85.84176626
SG_14_025,14,87.90171726
SG_14_026,14,93.37261026
SG_14_027,14,98.65473826
SG_14_028,14,98.65502248
SG_14_029,14,98.66213545
SG_14_030,14,99.72408145
SG_14_031,14,99.99092775
SG_14_032,14,100.7607497
SG_14_033,14,105.4723227
SG_14_034,14,108.9532067
SG_14_035,14,113.1152487
SG_14_036,14,114.6665757
SG_14_037,14,118.5018397
SG_14_038,14,126.5496347
SG_14_039,14,132.2346047
SG_14_040,14,134.6671777
SG_14_041,14,138.7791007
SG_14_042,14,138.7793394
SG_14_043,14,140.4092894
SG_14_044,14,140.6783346
SG_14_045,14,143.4723096
SG_14_046,14,146.5392006
SG_14_047,14,147.2550809
SG_14_048,14,147.4202021
SG_14_049,14,147.4206325
SG_14_050,14,147.6850655
SG_14_051,14,149.4191535
SG_14_052,14,156.0166675
SG_14_053,14,157.8914705
SG_14_054,14,159.8541375
SG_14_055,14,161.9640865
SG_14_056,14,162.4813326
SG_14_057,14,162.4818313
SG_14_058,14,162.6516031
SG_14_059,14,164.1085201
SG_14_060,14,169.5448661
SG_14_061,14,170.6980861
SG_14_062,14,171.8896941
SG_14_063,14,174.2541441
SG_14_064,14,178.1191201
SG_14_065,14,183.1498831
SG_14_066,14,188.5053211
SG_14_067,14,194.5073501
SG_14_068,14,197.2831011
SG_14_069,14,197.6114081
SG_14_070,14,197.6116533
SG_14_071,14,197.6122849
SG_14_072,14,198.095658
SG_14_073,14,198.8226723
SG_14_074,14,198.8361507
SG_14_075,14,201.1457387
SG_14_076,14,203.2617847
SG_14_077,14,209.2169777
SG_14_078,14,214.7885907
SG_14_079,14,215.1042077
SG_14_080,14,215.5264257
SG_14_081,14,217.7741937
SG_14_082,14,218.0317981
SG_14_083,14,218.0320449
SG_14_084,14,219.0717919
SG_14_085,14,220.6390369
SG_14_086,14,222.4118949
SG_14_087,14,223.5558889
SG_14_088,14,223.5561478
SG_14_089,14,223.5565114
SG_14_090,14,226.8449344
SG_14_091,14,229.8528484
SG_14_092,14,229.8540243
SG_14_093,14,231.7820343
SG_14_094,14,233.7719213
SG_14_095,14,236.0102253
SG_14_096,14,236.0117209
SG_14_097,14,236.0131349
SG_14_098,14,236.7832191
SG_14_099,14,238.0618811
SG_14_100,14,238.0622589
SG_14_101,14,238.7697497
SG_14_102,14,239.4092108
SG_14_103,14,239.8665607
SG_14_104,14,240.1623322
SG_14_105,14,243.5528382
SG_14_106,14,246.9302522
SG_14_107,14,246.9304903
SG_14_108,14,246.9307271
SG_14_109,14,246.9309658
SG_14_110,14,246.9312821
SG_14_111,14,247.2206172
SG_14_112,14,248.7848962
SG_14_113,14,249.2742517
SG_14_114,14,249.2745992
SG_14_115,14,249.2748406
SG_14_116,14,250.3633106
SG_14_117,14,254.5210786
SG_14_118,14,265.2419786
SG_14_119,14,275.4299786
SG_14_120,14,284.1466136
SG_14_121,14,294.8931336
SG_15_001,15,0
SG_15_002,15,2.563843
SG_15_003,15,4.149282
SG_15_004,15,4.8176405
SG_15_005,15,5.3297096
SG_15_006,15,6.1329445
SG_15_007,15,7.5300105
SG_15_008,15,8.4301921
SG_15_009,15,10.3214621
SG_15_010,15,11.4903761
SG_15_011,15,13.4707731
SG_15_012,15,15.2076811
SG_15_013,15,16.1658712
SG_15_014,15,16.6864975
SG_15_015,15,17.4183961
SG_15_016,15,18.3888783
SG_15_017,15,18.6604528
SG_15_018,15,18.6604528
SG_15_019,15,19.6352998
SG_15_020,15,23.8588768
SG_15_021,15,25.6527248
SG_15_022,15,25.8961046
SG_15_023,15,25.8961046
SG_15_024,15,26.7886387
SG_15_025,15,29.6065577
SG_15_026,15,32.3116177
SG_15_027,15,36.2552647
SG_15_028,15,38.0285977
SG_15_029,15,39.8191157
SG_15_030,15,41.0413767
SG_15_031,15,41.4432793
SG_15_032,15,41.8404145
SG_15_033,15,42.6271749
SG_15_034,15,44.3188429
SG_15_035,15,45.6115729
SG_15_036,15,46.2083835
SG_15_037,15,47.5386845
SG_15_038,15,50.3448175
SG_15_039,15,52.4919975
SG_15_040,15,56.3621455
SG_15_041,15,58.6982975
SG_15_042,15,58.6982975
SG_15_043,15,58.6982975
SG_15_044,15,62.9499165
SG_15_045,15,65.8152835
SG_15_046,15,66.0485832
SG_15_047,15,66.0485832
SG_15_048,15,66.0485832
SG_15_049,15,66.9416483
SG_15_050,15,68.6778423
SG_15_051,15,69.7475773
SG_15_052,15,70.013874
SG_15_053,15,70.013874
SG_15_054,15,70.1039614
SG_15_055,15,70.9591362
SG_15_056,15,71.2144967
SG_15_057,15,71.2144967
SG_15_058,15,72.8156147
SG_15_059,15,77.0023337
SG_15_060,15,80.0109457
SG_15_061,15,80.546695
SG_15_062,15,80.546695
SG_15_063,15,81.589388
SG_15_064,15,82.1346522
SG_15_065,15,82.6758697
SG_15_066,15,83.1936579
SG_15_067,15,83.9699488
SG_15_068,15,85.1023248
SG_15_069,15,87.5328328
SG_15_070,15,88.4664798
SG_15_071,15,90.1122638
SG_15_072,15,90.6795047
SG_15_073,15,91.7390327
SG_15_074,15,92.3398621
SG_15_075,15,95.7305821
SG_15_076,15,98.7224421
SG_15_077,15,103.7062101
SG_15_078,15,104.4735688
SG_15_079,15,107.1769708
SG_15_080,15,108.1650561
SG_15_081,15,110.6240151
SG_15_082,15,110.7628316
SG_15_083,15,111.5514709
SG_15_084,15,115.6323979
SG_15_085,15,116.3661992
SG_15_086,15,117.4327182
SG_15_087,15,119.2140252
SG_15_088,15,119.8744043
SG_15_089,15,122.2168093
SG_15_090,15,124.0926703
SG_15_091,15,126.6389043
SG_15_092,15,126.9229265
SG_15_093,15,127.602737
SG_15_094,15,128.819298
SG_15_095,15,131.73683
SG_15_096,15,134.764751
SG_15_097,15,135.935688
SG_15_098,15,140.163911
SG_15_099,15,141.351076
SG_15_100,15,142.672635
SG_15_101,15,143.2279664
SG_15_102,15,146.3176384
SG_15_103,15,148.4622614
SG_15_104,15,154.7854094
SG_15_105,15,159.6287454
SG_15_106,15,161.3310924
SG_15_107,15,163.0547364
SG_15_108,15,165.3838534
SG_15_109,15,167.2426324
SG_15_110,15,168.7681504
SG_15_111,15,169.022385
SG_15_112,15,170.487541
SG_15_113,15,175.603221
SG_15_114,15,176.5901501
SG_15_115,15,181.4898801
SG_15_116,15,185.8031061
SG_15_117,15,187.1232361
SG_15_118,15,189.7298151
SG_15_119,15,194.0210261
SG_15_120,15,194.8223923
SG_15_121,15,196.0873853
SG_15_122,15,197.4337543
SG_15_123,15,198.1802723
SG_15_124,15,198.1802723
SG_15_125,15,199.2246813
SG_15_126,15,200.7705643
SG_15_127,15,200.7705643
SG_15_128,15,200.7705643
SG_15_129,15,201.6810425
SG_15_130,15,202.7125825
SG_15_131,15,205.5020685
SG_15_132,15,206.7584055
SG_15_133,15,207.5997302
SG_15_134,15,208.6591722
SG_15_135,15,210.7565162
SG_15_136,15,213.1141082
SG_15_137,15,215.4306032
SG_15_138,15,218.8798332
SG_15_139,15,220.5833392
SG_15_140,15,220.5833392
SG_15_141,15,220.5833392
SG_15_142,15,223.5724702
SG_15_143,15,226.7657872
SG_15_144,15,230.2177212
SG_15_145,15,232.2067242
SG_15_146,15,233.0305231
SG_15_147,15,233.8057853
SG_15_148,15,234.7394494
SG_15_149,15,235.0847027
SG_15_150,15,235.5766348
SG_15_151,15,236.1091925
SG_15_152,15,237.2160655
SG_15_153,15,245.4941265
SG_15_154,15,257.4514765
SG_15_155,15,259.1244505
SG_15_156,15,267.0246115
SG_15_157,15,281.6601215
SG_15_158,15,298.8287815
SG_16_001,16,0
SG_16_002,16,0.8654126
SG_16_003,16,2.0817296
SG_16_004,16,4.5459556
SG_16_005,16,10.7814026
SG_16_006,16,15.5758166
SG_16_007,16,16.3992482
SG_16_008,16,20.2389052
SG_16_009,16,26.2113302
SG_16_010,16,26.21133043
SG_16_011,16,26.73267093
SG_16_012,16,27.52126593
SG_16_013,16,27.52126689
SG_16_014,16,28.04133099
SG_16_015,16,28.30984439
SG_16_016,16,34.11430239
SG_16_017,16,39.95708339
SG_16_018,16,40.55686969
SG_16_019,16,40.88064779
SG_16_020,16,40.88070012
SG_16_021,16,42.17416712
SG_16_022,16,43.69118712
SG_16_023,16,47.63622912
SG_16_024,16,48.66129912
SG_16_025,16,50.03989812
SG_16_026,16,51.81360312
SG_16_027,16,52.06326842
SG_16_028,16,52.06326873
SG_16_029,16,52.06326879
SG_16_030,16,55.49629379
SG_16_031,16,55.49629397
SG_16_032,16,56.03277237
SG_16_033,16,57.13381337
SG_16_034,16,59.69606937
SG_16_035,16,60.99526537
SG_16_036,16,61.48306097
SG_16_037,16,62.09594097
SG_16_038,16,63.16264297
SG_16_039,16,65.25647197
SG_16_040,16,69.00338397
SG_16_041,16,71.34759897
SG_16_042,16,72.35765597
SG_16_043,16,72.62248287
SG_16_044,16,72.89672097
SG_16_045,16,73.95698497
SG_16_046,16,77.20750997
SG_16_047,16,79.58507297
SG_16_048,16,81.69523297
SG_16_049,16,82.75421197
SG_16_050,16,84.39208697
SG_16_051,16,87.48787697
SG_16_052,16,90.45222197
SG_16_053,16,91.41167697
SG_16_054,16,92.30346517
SG_16_055,16,93.99687917
SG_16_056,16,94.78155247
SG_16_057,16,96.09483347
SG_16_058,16,99.03026447
SG_16_059,16,101.5327055
SG_16_060,16,102.0983925
SG_16_061,16,103.1198955
SG_16_062,16,103.5192674
SG_16_063,16,104.3258416
SG_16_064,16,104.325842
SG_16_065,16,104.817602
SG_16_066,16,105.0711187
SG_16_067,16,105.071119
SG_16_068,16,106.089393
SG_16_069,16,108.179674
SG_16_070,16,110.267186
SG_16_071,16,111.296219
SG_16_072,16,112.1405823
SG_16_073,16,114.8989453
SG_16_074,16,117.9522333
SG_16_075,16,118.6791915
SG_16_076,16,122.0962435
SG_16_077,16,125.0101045
SG_16_078,16,125.3116219
SG_16_079,16,126.3950829
SG_16_080,16,127.4437249
SG_16_081,16,129.3314379
SG_16_082,16,131.7950159
SG_16_083,16,132.8720439
SG_16_084,16,134.0041509
SG_16_085,16,134.898941
SG_16_086,16,136.219477
SG_16_087,16,138.906659
SG_16_088,16,144.404358
SG_16_089,16,151.095212
SG_16_090,16,152.783162
SG_16_091,16,156.424801
SG_16_092,16,163.334111
SG_16_093,16,166.931197
SG_16_094,16,172.451411
SG_16_095,16,175.259444
SG_16_096,16,175.7281104
SG_16_097,16,176.2343378
SG_16_098,16,176.234338
SG_16_099,16,176.2343383
SG_16_100,16,176.3445875
SG_16_101,16,177.2604676
SG_16_102,16,179.9013726
SG_16_103,16,183.3964416
SG_16_104,16,185.1504026
SG_16_105,16,188.9273836
SG_16_106,16,190.0171686
SG_16_107,16,190.0171688
SG_16_108,16,190.9465721
SG_16_109,16,192.4772621
SG_16_110,16,192.8122599
SG_16_111,16,193.2683643
SG_16_112,16,193.7331722
SG_16_113,16,194.1930538
SG_16_114,16,196.4355918
SG_16_115,16,197.1073796
SG_16_116,16,199.1373846
SG_16_117,16,201.4956626
SG_16_118,16,203.5592096
SG_16_119,16,203.9276419
SG_16_120,16,208.2247839
SG_16_121,16,212.4994029
SG_16_122,16,214.2135719
SG_16_123,16,215.7856309
SG_16_124,16,220.7350489
SG_16_125,16,221.5715444
SG_16_126,16,225.6721644
SG_16_127,16,227.7823574
SG_16_128,16,228.7989904
SG_16_129,16,233.6245424
SG_16_130,16,238.2113664
SG_16_131,16,238.7847398
SG_16_132,16,239.0765742
SG_16_133,16,239.9806471
SG_16_134,16,242.2156651
SG_16_135,16,242.9711777
SG_16_136,16,244.4780577
SG_16_137,16,247.7304687
SG_16_138,16,247.9178029
SG_16_139,16,252.9812309
SG_16_140,16,257.7753409
SG_16_141,16,258.2010991
SG_16_142,16,258.9622049
SG_16_143,16,258.9622235
SG_16_144,16,260.7699785
SG_16_145,16,269.4928315
SG_16_146,16,280.0933715
SG_16_147,16,288.2278045
SG_16_148,16,288.8530496
SG_16_149,16,290.8996186
SG_16_150,16,292.5001936
SG_16_151,16,296.6797126
SG_16_152,16,299.7394276
SG_16_153,16,301.4089616
SG_16_154,16,307.7726586
SG_16_155,16,313.9431256
SG_16_156,16,314.647935
SG_16_157,16,317.86645
SG_16_158,16,319.882636
SG_16_159,16,321.696567
SG_16_160,16,323.480483
SG_16_161,16,323.7470713
SG_16_162,16,323.7470714
SG_16_163,16,323.7470718
SG_16_164,16,324.0030127
SG_16_165,16,324.9648086
SG_16_166,16,328.8239236
SG_16_167,16,330.4496816
SG_16_168,16,331.4494153
SG_16_169,16,331.9691467
SG_16_170,16,334.5889877
SG_16_171,16,336.9118557
SG_16_172,16,337.1882042
SG_16_173,16,338.6807302
SG_16_174,16,339.1133847
SG_16_175,16,340.2636677
SG_16_176,16,341.4137577
SG_16_177,16,341.4137626
SG_16_178,16,342.006095
SG_16_179,16,344.208397
SG_16_180,16,349.022747
SG_16_181,16,353.081499
SG_16_182,16,358.829845
SG_16_183,16,359.5742958
SG_16_184,16,361.0523638
SG_16_185,16,361.6281459
SG_16_186,16,361.6281554
SG_16_187,16,361.6281557
SG_16_188,16,362.2931924
SG_16_189,16,362.5975194
SG_16_190,16,362.5975198
SG_16_191,16,362.9289283
SG_16_192,16,363.4713912
SG_16_193,16,364.1334317
SG_16_194,16,364.5256046
SG_16_195,16,364.5256994
SG_16_196,16,365.4284707
SG_16_197,16,366.3298892
SG_16_198,16,366.8518747
SG_16_199,16,367.9871627
SG_16_200,16,370.6753987
SG_16_201,16,374.9307547
SG_16_202,16,378.7499547
SG_16_203,16,385.8557867
SG_16_204,16,398.4948367
